"row ID","UniSMILES","pIC50","SD","hERG_class"
"Row196","CC(=O)Nc1cccc(c1)N1CCN(CCCCNS(=O)(=O)c2ccc(C)cc2)CC1",6.52,0.0,"active"
"Row197","CC(=O)OCC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1",5.3,0.0,"active"
"Row198","CC(=O)OCC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1",4.52,0.0,"inactive"
"Row199","CC(=O)c1ccc(CN2CCC(CC2)NC(=O)c2cc(=O)c3ccc(F)cc3o2)cc1",7.69,0.0,"active"
"Row200","CC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc3ccc4OCC(=O)Nc4n3)c2c1",4.31,0.0,"inactive"
"Row201","CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1",6.4,0.0,"active"
"Row202","CC(=O)c1cccc(c1)-c1cccc(c1)-n1cc(C(=O)Nc2nccc(Cl)c2Cl)c(=O)c2cccnc12",6.13,0.0,"active"
"Row203","CC(=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12",5.0,0.0,"active"
"Row204","CC(=O)c1nn(-c2ccc(C)cc2)\c(=N\c2nc(cc(-c3ccccc3)c2C#N)-c2ccccc2)s1",4.54,0.0,"inactive"
"Row205","CC(=O)c1nn(-c2ccc(Cl)cc2)\c(=N\c2nc(cc(-c3ccccc3)c2C#N)-c2ccccc2)s1",4.94,0.0,"inactive"
"Row206","CC(=O)c1nn(-c2ccccc2)\c(=N\c2nc(cc(-c3ccccc3)c2C#N)-c2ccccc2)s1",4.49,0.0,"inactive"
"Row207","CC(=O)n1ccc2cc(ccc12)N1CCN(CCN2Cc3ccccc3C2)C1=O",5.0,0.0,"active"
"Row208","CC(C#N)=C1CCN(CC1)c1ccc(cc1F)N1C[C@H](Cn2cc(F)nn2)OC1=O",4.68,0.0,"inactive"
"Row209","CC(C(=O)N1CCN(CCc2ccc3C(=O)OCc3c2C)CC1)c1ccc(nc1C)-n1cnnn1",5.47,0.0,"active"
"Row210","CC(C(=O)N1CCN(CCc2ccc3C(=O)OCc3c2C)CC1)c1cnc(cc1C)-n1cnnn1",4.38,0.0,"inactive"
"Row211","CC(C(O)=O)c1ccc(CN2CCC(COC(=O)c3c4OCCCn4c4ccccc34)CC2)cc1",4.6,0.0,"inactive"
"Row212","CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1",7.0,0.0,"active"
"Row213","CC(C(O)c1ccc2NC(=O)CCc2c1)N1CCC(O)(CC1)c1ccc(C)cc1",5.48,0.0,"active"
"Row214","CC(C(O)c1ccc2NC(=O)CCc2c1)N1CCC(O)(CC1)c1ccc(F)cc1",5.07,0.0,"active"
"Row215","CC(C(O)c1ccc2NC(=O)CCc2c1)N1CCC(O)(CC1)c1ccc2CCOCc2c1",4.8,0.0,"inactive"
"Row216","CC(C(O)c1ccc2NC(=O)CCc2c1)N1CCC(O)(CC1)c1cccc(F)c1",5.0,0.0,"active"
"Row217","CC(C(O)c1ccc2NC(=O)COc2c1)N1CCC(O)(CC1)c1ccc(F)cc1",5.8,0.0,"active"
"Row218","CC(C(O)c1ccc2NC(=O)N(C)Cc2c1)N1CCC(O)(CC1)c1ccc(F)cc1",5.51,0.0,"active"
"Row219","CC(C(O)c1ccc2NC(=O)NCc2c1)N1CCC(O)(CC1)c1ccc(F)cc1",5.13,0.0,"active"
"Row220","CC(C(O)c1ccc2NC(=O)OCc2c1)N1CCC(O)(CC1)c1ccc(F)cc1",5.62,0.0,"active"
"Row221","CC(C(O)c1ccc2[nH]c(=O)oc2c1)N1CCC(O)(CC1)c1ccc(F)cc1",5.58,0.0,"active"
"Row222","CC(C)(C(O)=O)c1ccc(CN2CCC(COC(=O)c3c4OCCCn4c4ccccc34)CC2)cc1",4.16,0.0,"inactive"
"Row223","CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1",4.594999999999999,0.16431676725155914,"inactive"
"Row224","CC(C)(C)C(=O)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1",5.69,0.0,"active"
"Row225","CC(C)(C)C(=O)N1CC(=C[C@H]1c1cccc(O)c1)c1cc(F)ccc1F",5.11,0.0,"active"
"Row226","CC(C)(C)C(=O)N1CCC(CC1)c1ccc(cc1C(F)(F)F)C(=O)NC(N)=N",4.57,0.0,"inactive"
"Row227","CC(C)(C)C(F)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1",5.33,0.0,"active"
"Row228","CC(C)(C)C(O)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1",5.32,0.0,"active"
"Row229","CC(C)(C)C1(C)Cc2c(O1)cccc2CN1CCC2(CC1)CCN(CC2)C(=O)c1ccc(N)cn1",4.73,0.3111269837220723,"inactive"
"Row230","CC(C)(C)C1CCC2(CC1)CCN(C(=O)N2Cc1ccc(cc1)C(=O)Nc1nn[nH]n1)c1ccc(OC(F)(F)F)cc1",5.27,0.0,"active"
"Row231","CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1",6.96,0.0,"active"
"Row232","CC(C)(C)CCN1CCC(CNC(=O)C2(CCCCC2)c2ccc(F)cc2)CC1",5.43,0.0,"active"
"Row233","CC(C)(C)CCN1CCC(CNC(=O)Cc2ccc(cc2)C(C)(C)C)CC1",5.99,0.0,"active"
"Row234","CC(C)(C)CCN1CCC(CNC(=O)Nc2cccc(Cl)c2)(CC1)c1ccccc1",7.06,0.0,"active"
"Row235","CC(C)(C)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1",5.71,0.0,"active"
"Row236","CC(C)(C)CCN1CCC(CNC(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)CC1",5.75,0.0,"active"
"Row237","CC(C)(C)CCN1CCC(CNC(=O)c2ccc(Cl)c(Cl)c2)CC1",5.98,0.0,"active"
"Row238","CC(C)(C)CCN1CCC(CNC(=O)c2cccc(Cl)c2)CC1",5.32,0.0,"active"
"Row239","CC(C)(C)CCN1CCC(F)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1",5.65,0.0,"active"
"Row240","CC(C)(C)CCN1CC[C@@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1",5.52,0.0,"active"
"Row241","CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1",5.39,0.0,"active"
"Row242","CC(C)(C)CN([C@H]1CCNC1)C(=O)c1cccc(Cl)c1Cl",4.78,0.0,"inactive"
"Row243","CC(C)(C)CN1CCC(CC1)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1",5.34,0.0,"active"
"Row244","CC(C)(C)CNc1nc(nc(N2CCOCC2)c1N)C#N",4.16,0.0,"inactive"
"Row245","CC(C)(C)N1CCC(CC1)(c1ccccc1)c1ccccc1",6.07,0.0,"active"
"Row246","CC(C)(C)NC(=O)C1N(Cc2ccccc2-c2ccc(F)cc2)C(=O)c2ccccc12",4.25,0.0,"inactive"
"Row247","CC(C)(C)NC(=O)C1N(Cc2ccccc2-c2ccccc2)C(=O)c2cc(NS(C)(=O)=O)ccc12",4.82,0.0,"inactive"
"Row248","CC(C)(C)NC(=O)C1N(Cc2ccccc2-c2ccccc2)C(=O)c2cc(O)ccc12",4.35,0.0,"inactive"
"Row249","CC(C)(C)NC(=O)C1N(Cc2ccccc2-c2ccccc2)C(=O)c2cccc(O)c12",4.55,0.0,"inactive"
"Row250","CC(C)(C)NC(=O)C1N(Cc2ccccc2-c2ccccc2)C(=O)c2ccccc12",4.21,0.0,"inactive"
"Row251","CC(C)(C)NC(=O)NCCN1CC(C1)NC(=O)c1cc(Cl)cc(Cl)c1",4.89,0.0,"inactive"
"Row252","CC(C)(C)NC(=O)NCCN1CCC(C1)NC(=O)c1cc(Cl)cc(Cl)c1",5.18,0.0,"active"
"Row253","CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1",5.24,0.0,"active"
"Row254","CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1",4.89,0.0,"inactive"
"Row255","CC(C)(C)NC(=O)NCCN1CCCC(C1)NC(=O)c1cc(Cl)cc(Cl)c1",5.39,0.0,"active"
"Row256","CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1",5.28,0.0,"active"
"Row257","CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1",5.8,0.0,"active"
"Row258","CC(C)(C)NC(=O)c1c[nH]c2ncc(nc12)-c1ncn2CCCCc12",5.39,0.0,"active"
"Row259","CC(C)(C)NC(=O)c1c[nH]c2ncc(nc12)-c1nn(CCC(O)CO)c2ccc(OC(F)F)cc12",5.38,0.0,"active"
"Row260","CC(C)(C)NC(=O)c1c[nH]c2ncc(nc12)-c1nn(CCCN2CC(C2)C#N)c2ccc(OC(F)F)cc12",6.38,0.0,"active"
"Row261","CC(C)(C)NC(=O)c1c[nH]c2ncc(nc12)-c1nn(CCCN2CCOCC2)c2ccc(OC(F)F)cc12",5.84,0.0,"active"
"Row262","CC(C)(C)NC(=O)c1c[nH]c2ncc(nc12)-c1nn(CCCS(C)(=O)=O)c2ccc(OC(F)F)cc12",6.37,0.0,"active"
"Row263","CC(C)(C)NC(=O)n1nc(NCC(=O)NC2CN(C2)[C@H]2CC[C@H](CC2)c2ccc3OCOc3c2)c2cc(ccc12)C(F)(F)F",5.33,0.0,"active"
"Row264","CC(C)(C)NCCCc1cc(nc(n1)C#N)-c1cccc(c1)C(F)(F)F",5.96,0.0,"active"
"Row265","CC(C)(C)NCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O",5.12,0.0,"active"
"Row266","CC(C)(C)OC(=O)N1CC(C1)N1C(C(=O)NCc2ccc(OC(F)(F)F)cc2)c2ccccc2C1=O",4.96,0.0,"inactive"
"Row267","CC(C)(C)OC(=O)N1CCC(CC1)N1C(C(=O)NCc2ccc(OC(F)(F)F)cc2)c2ccccc2C1=O",4.85,0.0,"inactive"
"Row268","CC(C)(C)OC(=O)NCCCN(Cc1cncn1Cc1ccc(cc1)C#N)[C@H]1CCN(Cc2ccccc2)C1=O",6.96,0.0,"active"
"Row269","CC(C)(C)OCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1",5.9,0.0,"active"
"Row270","CC(C)(C)OC[C@H]1N(CCNC1=O)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F",4.1,0.0,"inactive"
"Row271","CC(C)(C)Oc1ccc(cn1)[C@]1(O)CC[C@@H](CC1)N1CC(C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F",5.26,0.0,"active"
"Row272","CC(C)(C)Oc1cccc2nc(N)nc(N)c12",4.7,0.0,"inactive"
"Row273","CC(C)(C)[C@H](N)C(=O)N1CC(=C[C@H]1c1ccccc1)c1cc(F)ccc1F",5.82,0.0,"active"
"Row274","CC(C)(C)[C@H](NC(=O)OCCO)C(=O)N1CC(=C[C@H]1c1ccccc1)c1cc(F)ccc1F",4.6,0.0,"inactive"
"Row275","CC(C)(C)[C@H](O)C(=O)N1CC(=C[C@H]1c1cccc(O)c1)c1cc(F)ccc1F",5.11,0.0,"active"
"Row276","CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(\C=C\C(=O)NO)cc2)C1",4.87,0.0,"inactive"
"Row277","CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(\C=C\C(=O)NO)cc2Cl)C1",5.0,0.0,"active"
"Row278","CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(\C=C\C(=O)NO)cc2F)C1",4.52,0.0,"inactive"
"Row279","CC(C)(C)c1[nH]c2ccccc2c1CCNCc1ccc(\C=C\C(=O)NO)cc1",5.13,0.0,"active"
"Row280","CC(C)(C)c1c[nH]c(n1)C1Cc2c([nH]c3ccccc23)C(N1)C1CCOCC1",5.53,0.0,"active"
"Row281","CC(C)(C)c1cc(C(=O)Nc2nc(CN)cs2)n(Cc2ccccc2)n1",5.43,0.0,"active"
"Row282","CC(C)(C)c1cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(c1O)C(C)(C)C",8.0,0.0,"active"
"Row283","CC(C)(C)c1cc(CN2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(c1)C(C)(C)C",7.0,0.0,"active"
"Row284","CC(C)(C)c1cc(CN2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(c1O)C(C)(C)C",7.0,0.0,"active"
"Row285","CC(C)(C)c1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(c1)C(C)(C)C",6.34,0.0,"active"
"Row286","CC(C)(C)c1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(c1O)C(C)(C)C",6.06,0.0,"active"
"Row287","CC(C)(C)c1cc(NC(=O)c2cnc3cc(Oc4ncnc5CNCc45)ccn23)no1",5.04,0.0,"active"
"Row288","CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5CNCCc45)ccc23)no1",5.16,0.0,"active"
"Row289","CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5CNCc45)ccc23)no1",4.63,0.0,"inactive"
"Row290","CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5CNCc45)cnc23)no1",5.24,0.0,"active"
"Row291","CC(C)(C)c1cc(NC(=O)n2ccc3ccc(Oc4ncnc5CNCc45)cc23)no1",4.68,0.0,"inactive"
"Row292","CC(C)(C)c1cc(NC(=O)n2ccc3nc(Oc4ncnc5CNCc45)ccc23)no1",4.58,0.0,"inactive"
"Row293","CC(C)(C)c1cc(NC(=O)n2ncc3cc(Oc4ncnc5CNCc45)ccc23)no1",5.11,0.0,"active"
"Row294","CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)NCC1CCN(C1)C(=O)CCCCC(c1ccc(F)cc1)c1ccc(F)cc1",5.55,0.0,"active"
"Row295","CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)NC[C@@H]1CCN(C1)C(=O)CCCCC(c1ccc(F)cc1)c1ccc(F)cc1",5.7,0.0,"active"
"Row296","CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)NC[C@H]1CCN(C1)C(=O)CCCCC(c1ccc(F)cc1)c1ccc(F)cc1",5.3,0.0,"active"
"Row297","CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)N1CCN(CCCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1",6.6,0.0,"active"
"Row298","CC(C)(C)c1ccc(CNC(=O)c2cccc(c2)-c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1",5.75,0.0,"active"
"Row299","CC(C)(C)c1ccc(NC(=O)N2CCN(CC2)c2ncccc2Cl)cc1",6.0,0.0,"active"
"Row300","CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1",6.326666666666666,0.7419793348425103,"active"
"Row301","CC(C)(C)c1ccc(cc1)C(=O)NCC1CCN(C1)C(=O)CCCCC(c1ccc(F)cc1)c1ccc(F)cc1",6.09,0.0,"active"
"Row302","CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1",6.950555555555554,0.4069755336224888,"active"
"Row303","CC(C)(C)c1ccc(cc1)N1CCN(CCN2Cc3ccccc3C2)C1=O",6.0,0.0,"active"
"Row304","CC(C)(C)c1ccc2n(ccc2c1)-c1ccc(F)cc1",5.0,0.0,"active"
"Row305","CC(C)(C)c1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1",5.9,0.0,"active"
"Row306","CC(C)(C)c1csc(n1)N1CCN(CC1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N",5.2,0.0,"active"
"Row307","CC(C)(C)c1nnc(s1)-c1nn(c(c1Cn1cncn1)-c1ccc(Br)cc1)-c1ccccc1Cl",4.98,0.0,"inactive"
"Row308","CC(C)(C)n1cc2OC3(CCN(CC3)C(=O)c3ccc4[nH]ncc4c3)CC(=O)c2n1",4.47,0.0,"inactive"
"Row309","CC(C)(C)n1ncc2CC3(CCN(CC3)C(=O)c3ccc4[nH]ncc4c3)CC(=O)c12",4.68,0.0,"inactive"
"Row310","CC(C)(C)n1nnc2CC(CCc12)n1cnc(n1)-c1ccc(F)cc1",5.2,0.0,"active"
"Row311","CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N1CCOCC1)C(F)(F)F)c1ccccc1S(C)(=O)=O",4.7,0.0,"inactive"
"Row312","CC(C)(CN)C(=O)N1CC(=C[C@H]1c1ccccc1)c1cc(F)ccc1F",5.66,0.0,"active"
"Row313","CC(C)(CN1CCC(CC1)=C1c2ccc(F)cc2COc2ccccc12)C(O)=O",5.0,0.0,"active"
"Row314","CC(C)(CNC(=O)N1CCC(CC1)c1nc(no1)-c1ccc2ccccc2n1)N1CCOCC1",4.55,0.0,"inactive"
"Row315","CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(O)=O)cc1",7.42,0.0,"active"
"Row316","CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(O)=O)cc1C#N",7.49,0.0,"active"
"Row317","CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N",6.916666666666666,1.5106400409539384,"active"
"Row318","CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N",8.49,0.0,"active"
"Row319","CC(C)(Cc1ccccn1)N1C(C(=O)NCc2ccc(OC(F)(F)F)cc2)c2ccccc2C1=O",5.37,0.0,"active"
"Row320","CC(C)(N)C(=O)N1CCn2c(C1)nc(c2Nc1ccc(Cl)c(F)c1)-c1ccc(F)cc1",5.25,0.0,"active"
"Row321","CC(C)(N)C(=O)N1CCn2c(C1)nc(c2Nc1ccc(Cl)cc1)-c1ccc(F)cc1",5.64,0.0,"active"
"Row322","CC(C)(N)C(=O)N1CCn2c(C1)nc(c2Nc1ccc(F)c(F)c1)-c1ccc(F)cc1",5.32,0.0,"active"
"Row323","CC(C)(N)C(=O)N1CCn2c(C1)nc(c2Nc1ccc(F)cc1)-c1ccc(F)cc1",5.3,0.0866025403784455,"active"
"Row324","CC(C)(N)C(=O)N1CCn2c(C1)nc(c2Nc1ccc(F)cc1)-c1cccc(F)c1",5.24,0.0,"active"
"Row325","CC(C)(N)C(=O)N1CCn2c(Nc3ccc(F)cc3)c(nc2C1(C)C)-c1ccc(F)cc1",4.66,0.0,"inactive"
"Row326","CC(C)(N)c1cc(cc(c1)C(F)(F)F)C(=O)N[C@@H]1CCc2ccc(Oc3ccnc4NC(=O)CCc34)cc2C1",5.13,0.0,"active"
"Row327","CC(C)(N1[C@H]2CC[C@@H]1C[C@H](C2)Oc1cccc(c1)C(N)=O)c1ccccc1",8.33,0.0,"active"
"Row328","CC(C)(O)C(=O)N1CCC(CCN2CCC(CC2)N(C(=O)NCc2ccc(cc2)C#N)c2cccc(F)c2)(CC1)c1cccc(F)c1",5.0,0.0,"active"
"Row329","CC(C)(O)C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1",6.42,0.0,"active"
"Row330","CC(C)(O)C(=O)c1oc2nc(-c3ccccc3Cl)c(cc2c1NC(=O)CO)-c1ccc(Cl)cc1",5.18,0.0,"active"
"Row331","CC(C)(O)CCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",5.16,0.0,"active"
"Row332","CC(C)(O)COCc1cccc(Nc2sc(cc2C(N)=O)-c2c(F)cc(cc2F)C(C)(C)O)n1",4.92,0.0,"inactive"
"Row333","CC(C)(O)[C@@]1(CC[C@H](C1)N1CCC(CC1)c1cc(Cl)ncn1)C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F",6.73,0.0,"active"
"Row334","CC(C)(O)[C@@]1(CC[C@H](C1)N1CCC(CC1)c1ccc(F)cc1)C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F",7.27,0.0,"active"
"Row335","CC(C)(O)[C@@]1(CC[C@H](C1)N1CCC(CC1)c1cccc(c1)C(O)=O)C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F",4.71,0.0,"inactive"
"Row336","CC(C)(O)[C@@]1(CC[C@H](C1)N1CCC(CC1)c1cncnc1)C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F",6.07,0.0,"active"
"Row337","CC(C)(O)c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",5.92,0.0,"active"
"Row338","CC(C)(O)c1ccc(c[n+]1[O-])-c1cccc(c1)-n1cc(C(=O)NC2CC2)c(=O)c2cccnc12",4.3,0.0,"inactive"
"Row339","CC(C)(O)c1ccc(c[n+]1[O-])C#Cc1cccc(c1)-n1cc(C(=O)NC2CC2)c(=O)c2cccnc12",4.05,0.0,"inactive"
"Row340","CC(C)(O)c1ccc(cc1)-c1cc(C(N)=O)c(Nc2cccc(CN3CCOCC3)n2)s1",5.85,0.0,"active"
"Row341","CC(C)(O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1",6.34,0.0,"active"
"Row342","CC(C)(O)c1ccc(cn1)-c1cccc(c1)-n1cc(C(=O)NC2CC2)c(=O)c2cccnc12",4.44,0.0,"inactive"
"Row343","CC(C)(O)c1nc2cc(Cl)ccc2n1[C@@H]1CC[C@@H](CC1)NCC1Cc2ccc(Cl)cc2C1",6.38,0.0,"active"
"Row344","CC(C)(O)c1nc2cc(Cl)ccc2n1[C@@H]1CC[C@@H](CC1)NC[C@H]1Cc2ccc(cc2C1)C#N",7.22,0.0,"active"
"Row345","CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2n(C)c(=O)n(Cc3c(cnc4ccccc34)C#N)c(=O)c12",6.05,0.0,"active"
"Row346","CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2n(C)c(=O)n(Cc3cn4ccccc4n3)c(=O)c12",5.75,0.0,"active"
"Row347","CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2n(C)c(=O)n(Cc3nc(C)c4ccccc4n3)c(=O)c12",5.7,0.0,"active"
"Row348","CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2n(C)c(=O)n(Cc3ncc4ccccc4c3C#N)c(=O)c12",5.75,0.0,"active"
"Row349","CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2n(C)c(=O)n(Cc3nccc4ccccc34)c(=O)c12",5.72,0.0,"active"
"Row350","CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2n(C)c(=O)n(Cc3cnc4ccccc4n3)c(=O)c12",5.3,0.0,"active"
"Row351","CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2n(C)c(=O)n(Cc3nc(C)c4ccccc4n3)c(=O)c12",5.17,0.0,"active"
"Row352","CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2n(C)c(=O)n(Cc3nccc4ccccc34)c(=O)c12",5.05,0.0,"active"
"Row353","CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2n(C)c(=O)n(Cc3ncccc3C#N)c(=O)c12",4.77,0.0,"inactive"
"Row354","CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c12",5.38,0.0,"active"
"Row355","CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1",4.4,0.0,"inactive"
"Row356","CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1",4.61,0.0,"inactive"
"Row357","CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1",5.52,0.0,"active"
"Row358","CC(C)C(=O)N1CCc2c(C1)nc(C)n2[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(C)=O)c1cccc(F)c1",4.92,0.0,"inactive"
"Row359","CC(C)C(=O)NCc1cnc(C(F)F)c(c1)C(=O)Nc1nc(C)c([nH]1)-c1ccc(cc1)C(F)(F)F",7.08,0.0,"active"
"Row360","CC(C)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(C(O)=O)c1ccc(Br)cc1",5.63,0.0,"active"
"Row361","CC(C)C(Cn1ccnc1)NC(=O)NC1CCN(Cc2ccn(c2)-c2ccc(cc2)C(F)(F)F)CC1",4.68,0.0,"inactive"
"Row362","CC(C)C(N1CCOCC1)C(O)(c1cccnc1)c1cccnc1",4.12,0.0,"inactive"
"Row363","CC(C)CCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",5.46,0.0,"active"
"Row364","CC(C)CC[C@@H]1C[C@@H](CC[C@@H]1NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F)N(C)C(C)C",5.57,0.0,"active"
"Row365","CC(C)CN(CC(C)C)c1cc(cc(COCC2(CCN(C)CC2)c2ccc(F)cc2)n1)C(F)(F)F",5.02,0.0,"active"
"Row366","CC(C)CN(CCc1ccc(Cl)c(Cl)c1)C[C@H](O)COc1ccc(NS(C)(=O)=O)cc1",6.14,0.0,"active"
"Row367","CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1",4.1,0.14142135623732055,"inactive"
"Row368","CC(C)CN([C@H]1CCNC1)C(=O)c1cc(Cl)ccc1Cl",4.7,0.0,"inactive"
"Row369","CC(C)CN([C@H]1CCNC1)C(=O)c1ccc(Cl)c(Cl)c1",4.76,0.0,"inactive"
"Row370","CC(C)CN([C@H]1CCNC1)C(=O)c1cccc(Cl)c1C",4.28,0.0,"inactive"
"Row371","CC(C)CN([C@H]1CCNC1)C(=O)c1cccc(Cl)c1Cl",4.7,0.0,"inactive"
"Row372","CC(C)CN([C@H]1CCNC1)C(=O)c1cccc(c1Cl)C(F)(F)F",5.38,0.0,"active"
"Row373","CC(C)CN([C@H]1CCNC1)C(=O)c1ccccc1-c1ccccc1",5.84,0.0,"active"
"Row374","CC(C)CN([C@H]1CCNC1)C(=O)c1ccccc1C(C)C",4.89,0.0,"inactive"
"Row375","CC(C)CN([C@H]1CCNC1)C(=O)c1ccccc1Oc1ccccc1",5.97,0.0,"active"
"Row376","CC(C)CN1CCC(CC1)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1",5.22,0.0,"active"
"Row377","CC(C)CN1CCC(CNC(=O)c2cc(Cl)c(N)n3cc(C)nc23)CC1",5.59,0.0,"active"
"Row378","CC(C)CN1CCC(COc2ccc(NC(=O)Nc3cccnc3Oc3ccccc3C(C)(C)C)c(F)c2)CC1",5.43,0.0,"active"
"Row379","CC(C)CNC(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12",5.5,0.0,"active"
"Row380","CC(C)CNC(=O)c1cn(-c2cccc(Br)c2)c2ncccc2c1=O",4.5,0.0,"inactive"
